datasheet.bmp
  0.00380000, 34.98120000
  0.24000000, 34.90310000
  0.54260000, 34.90310000
  0.79910000, 34.66890000
  0.99220000, 34.66890000
  1.21400000, 34.51280000
  1.41860000, 34.20050000
  1.63190000, 33.81010000
  1.84800000, 33.41970000
  1.99500000, 33.26360000
  2.13620000, 32.71710000
  2.33500000, 32.01450000
  2.48770000, 31.38990000
  2.64620000, 30.60920000
  2.83060000, 29.36000000
  2.98910000, 28.11090000
  3.13030000, 26.70560000
  3.27440000, 25.14410000
  3.40980000, 23.19230000
  3.53950000, 21.16250000
  3.66340000, 18.82030000
  3.78160000, 16.32200000
  3.88820000, 13.74570000
  3.97750000, 11.16930000
  4.04380000,  9.06130000
  4.11580000,  6.95340000
  4.17060000,  4.68930000
  4.23110000,  2.34720000
  4.28590000,  0.08310000
